date,rat_name,rat_ID,DOB,Sex,weight,Genotype,HL_date,invalid,file_name,experiment,phase,task,detail,stim_type,analysis_type,complete_block_count,trial_count,hit_percent,FA_percent,UUID,block_size
20250208,Lime1,772,20240802,Male,504,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,360,1,0.0648148148148148,20250208123625_119.194002449512_3.12674140674709,10
20250208,Lime2,774,20240802,Male,492,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,410,1,0.235772357723577,20250208123626_159.485998749733_1.60207538009733,10
20250208,Orange3,747,20240717,Male,506,Fmr1_WT-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),48,481,1,0.0763888888888889,20250208123620_92.281997948885_3.9767898248668,10
20250207,Orange4,748,20240717,Male,488,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),44,446,0.987179487179487,0.171641791044776,20250207121454_49.2249995470047_2.74294300122081,10
20250208,Orange4,748,20240717,Male,481,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),45,454,0.908805031446541,0.147058823529412,20250208123621_186.270997300744_2.96270227413281,10
20250208,Orange5,769,20240802,Male,514,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),41,410,0.996515679442509,0.0975609756097561,20250208134557_143.394001945853_1.57957732624028,10
20250208,Orange6,770,20240802,Male,542,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,43,437,0.993464052287582,0.251908396946565,20250208134600_168.81300508976_1.67224742808113,10
20250208,Blue1,744,20240717,Male,484,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,41,415,0.982817869415807,0.0806451612903226,20250208145456_199.291998893023_3.63107850987204,10
20250208,Blue2,749,20240717,Male,545,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,30,308,1,0.304347826086957,20250208145458_201.182996481657_1.49320892535961,10
20250208,Lime6,771,20240802,Male,518,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,46,469,0.987841945288754,0.185714285714286,20250208145458_198.402001708746_1.60460966682061,10
20250208,Purple6,775,20240802,Male,506,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),35,358,0.99203187250996,0.252336448598131,20250208145459_302.841004729271_2.3401745320912,10
20250210,Orange1,745,20240717,Male,471,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_1catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,29,291,0.99236641221374,0.103448275862069,20250210112217_111.440996825695_1.17391414898661,10
20250210,Orange2,746,20240717,Male,437,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_50ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),29,299,0.990430622009569,0.144444444444444,20250210112218_106.851995363832_3.6813780124628,10
20250210,Lime1,772,20240802,Male,508,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,365,1,0.145454545454545,20250210122215_56.4510013908148_1.29464495871304,10
20250210,Lime2,774,20240802,Male,501,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,361,0.984126984126984,0.192660550458716,20250210122216_68.5130059719086_1.01045886186643,10
20250210,Orange3,747,20240717,Male,509,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),37,379,0.951127819548872,0.106194690265487,20250210122223_103.148002177477_3.75171787685557,10
20250210,Orange4,748,20240717,Male,496,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Reset,Recheck,BBN,BBN (Standard),41,410,0.996515679442509,0.0731707317073171,20250210122224_228.227005898952_3.96398441574309,10
20250210,Orange5,769,20240802,Male,526,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),40,405,0.98943661971831,0.148760330578512,20250210132153_143.007995188236_2.96553398890178,10
20250210,Orange6,770,20240802,Male,543,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,32,329,1,0.262626262626263,20250210132155_152.744997292757_1.900258548807,10
20250210,Blue1,744,20240717,Male,482,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,27,275,0.994791666666667,0.0602409638554217,20250210142126_127.455997467041_3.20471932359057,10
20250210,Blue2,749,20240717,Male,533,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,31,315,0.97737556561086,0.638297872340426,20250210142128_57.3369953781366_1.472044044511,10
20250210,Lime6,771,20240802,Male,528,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,27,272,0.994764397905759,0.209876543209877,20250210142130_145.182002708316_2.85639340655587,10
20250210,Purple6,775,20240802,Male,517,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),33,337,1,0.23,20250210142131_68.6099980026484_3.87006490329992,10
20250211,Orange1,745,20240717,Male,469,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_2catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,363,0.993127147766323,0.166666666666667,20250211111813_33.9829981327057_0.777366798739066,10
20250211,Orange2,746,20240717,Male,433,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_50ms_12s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),33,334,0.987179487179487,0.07,20250211111814_16.678998246789_2.84127367558116,10
20250211,Lime1,772,20240802,Male,509,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,40,400,1,0.116666666666667,20250211123000_97.8039957582951_3.10324972451332,10
20250211,Lime2,774,20240802,Male,489,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,368,1,0.297297297297297,20250211123000_111.715004593134_2.84159003157632,10
20250211,Orange3,747,20240717,Male,502,Fmr1_WT-Tsc2_WT,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),34,347,0.971311475409836,0.12621359223301,20250211123006_122.625999525189_2.71982700065851,10
20250211,Orange4,748,20240717,Male,490,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Reset,Recheck,BBN,BBN (Standard),45,453,0.996845425867508,0.0441176470588235,20250211123007_165.092999115586_1.192351427786,10
20250211,Orange5,769,20240802,Male,513,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),38,382,0.98876404494382,0.0695652173913044,20250211133227_66.6939955204725_1.26343593951996,10
20250211,Orange6,770,20240802,Male,535,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,45,451,0.981012658227848,0.207407407407407,20250211133230_87.9599936306477_1.78231093435129,10
20250211,Blue1,744,20240717,Male,486,Fmr1_KO-Tsc2_WT,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),32,325,0.973684210526316,0.0618556701030928,20250211143250_79.0899954736233_2.3314359834386,10
20250211,Blue2,749,20240717,Male,534,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,28,282,1,0.464285714285714,20250211143252_57.9110015183687_0.717719924743565,10
20250211,Lime6,771,20240802,Male,518,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,29,297,1,0.134831460674157,20250211143253_73.8500017672777_1.95564630423295,10
20250211,Purple6,775,20240802,Male,513,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),39,390,0.996336996336996,0.128205128205128,20250211143254_103.280007094145_3.13380614472088,10
20250212,Orange1,745,20240717,Male,459,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,397,0.996389891696751,0.275,20250212111735_19.6969963610172_0.502743424431237,10
20250212,Orange2,746,20240717,Male,433,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,407,0.96140350877193,0.122950819672131,20250212111736_50.8039992302656_1.8009598544109,10
20250212,Lime1,772,20240802,Male,503,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,33,337,1,0.0594059405940594,20250212121803_120.006993412971_1.52288230732583,10
20250212,Lime2,774,20240802,Male,494,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,43,433,0.996688741721854,0.213740458015267,20250212121804_105.931994318962_2.1897933337088,10
20250212,Orange3,747,20240717,Male,505,Fmr1_WT-Tsc2_WT,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),45,457,0.91875,0.248175182481752,20250212121801_18.9439930021763_1.32456140278476,10
20250212,Orange4,748,20240717,Male,488,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,466,1,0.0719424460431655,20250212121802_49.7050009667873_3.05579827611843,10
20250212,Orange5,769,20240802,Male,519,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),43,430,0.993355481727575,0.0310077519379845,20250212131859_2.23700255155563_1.14189855230145,10
20250212,Orange6,770,20240802,Male,536,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,42,422,0.989830508474576,0.21259842519685,20250212131902_71.144001558423_1.00820664228279,10
20250212,Blue1,744,20240717,Male,485,Fmr1_KO-Tsc2_WT,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),34,349,0.979508196721311,0.0952380952380952,20250212142031_65.5870009213686_3.22013953421195,10
20250212,Blue2,749,20240717,Male,539,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,30,306,1,0.576086956521739,20250212142033_49.3559986352921_1.0842006753641,10
20250212,Lime6,771,20240802,Male,515,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,33,339,1,0.196078431372549,20250212142031_207.064004614949_2.95964274017553,10
20250212,Purple6,775,20240802,Male,509,Fmr1_KO-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),24,249,0.982758620689655,0.186666666666667,20250212142032_98.9320021122694_2.09863346609354,10
20250213,Orange1,745,20240717,Male,464,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,42,426,1,0.283464566929134,20250213111004_6.50399811565876_0.892740961211336,10
20250213,Orange2,746,20240717,Male,429,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,355,0.963709677419355,0.177570093457944,20250213111005_84.5789920538664_3.00928996194403,10
20250213,Lime1,772,20240802,Male,505,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,33,339,1,0.0980392156862745,20250213121231_13.9860033988953_3.63644129369175,10
20250213,Lime2,774,20240802,Male,500,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,23,238,1,0.0833333333333333,20250213121232_54.4890023767948_1.65785317344763,10
20250213,Orange3,747,20240717,Male,505,Fmr1_WT-Tsc2_WT,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,409,0.863636363636364,0.219512195121951,20250213121226_3.61200012266636_2.24934055851585,10
20250213,Orange4,748,20240717,Male,486,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),41,412,0.951557093425606,0.235772357723577,20250213121227_3.88399623334408_3.23030974696045,10
20250213,Orange5,769,20240802,Male,522,Fmr1_WT-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),43,431,0.996688741721854,0.0775193798449612,20250213131918_320.645997673273_3.80162666770722,10
20250213,Orange6,770,20240802,Male,547,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1-2s_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,44,441,0.970873786407767,0.143939393939394,20250213131921_302.644998952746_1.58288990204093,10
20250213,Blue1,744,20240717,Male,489,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),42,424,0.966442953020134,0.0476190476190476,20250213141806_109.298994764686_2.59458016744787,10
20250213,Blue2,749,20240717,Male,540,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,34,344,0.995833333333333,0.596153846153846,20250213141808_145.101999118924_1.14027987813863,10
20250213,Lime6,771,20240802,Male,523,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,397,0.985559566787004,0.158333333333333,20250213141806_124.368003755808_3.46600854326044,10
20250213,Purple6,775,20240802,Male,519,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),38,381,0.98876404494382,0.087719298245614,20250213141807_95.7319993525743_1.05793680245913,10
20250214,Orange1,745,20240717,Male,474,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,399,1,0.425,20250214112446_2.27899588644505_0.792695356348757,10
20250214,Orange2,746,20240717,Male,438,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),32,320,0.90625,0.166666666666667,20250214112447_23.0089981108904_2.48163958282133,10
20250214,Lime1,772,20240802,Male,506,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,37,372,1,0.0803571428571429,20250214122716_4.44900020956993_2.13180499607097,10
20250214,Lime2,774,20240802,Male,489,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,40,408,1,0.131147540983607,20250214122716_34.9550005048513_1.19177351608546,10
20250214,Orange3,747,20240717,Male,501,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),46,460,0.978260869565217,0.202898550724638,20250214122716_1.82799249887466_1.28743105951664,10
20250214,Orange4,748,20240717,Male,488,Fmr1_KO-Tsc2_Het,,"",BBN_20-80dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),44,441,0.98705501618123,0.174242424242424,20250214122717_10.4909911751747_3.13316144730056,10
20250214,Orange5,769,20240802,Male,513,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),41,418,0.945392491467577,0.184,20250214132635_119.303004071116_3.86929626366405,10
20250214,Orange6,770,20240802,Male,546,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_1-3s_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,40,404,0.985865724381626,0.132231404958678,20250214132640_187.458005547523_2.12797718901146,10
20250214,Blue1,744,20240717,Male,484,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),40,401,0.98220640569395,0.025,20250214142537_69.7749987244606_3.41033575561534,10
20250214,Blue2,749,20240717,Male,543,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_1catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,30,309,0.989208633093525,0.354838709677419,20250214142539_83.9329987764359_0.970704275547482,10
20250214,Lime6,771,20240802,Male,510,Fmr1_WT-Tsc2_Het,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),7,75,0.886792452830189,0.545454545454545,20250214142546_165.86400680244_2.74731963765762,10
20250214,Purple6,775,20240802,Male,510,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),32,328,0.978260869565217,0.13265306122449,20250214142547_150.796003639698_3.64453876166477,10
20250215,Orange1,745,20240717,Male,470,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,398,0.989247311827957,0.235294117647059,20250215113327_94.4870050996542_0.554495261696791,10
20250215,Orange2,746,20240717,Male,440,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),35,358,0.896414342629482,0.177570093457944,20250215113328_186.353002488613_3.29478299991995,10
20250215,Lime1,772,20240802,Male,510,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,39,397,1,0.0932203389830508,20250215124844_190.766004100442_2.98330270142436,10
20250215,Lime2,774,20240802,Male,498,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,30,308,1,0.0967741935483871,20250215124845_217.922002449632_1.20550850576579,10
20250215,Orange3,747,20240717,Male,504,Fmr1_WT-Tsc2_WT,,"",BBN_10-70dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),40,404,0.868794326241135,0.286885245901639,20250215124843_23.793001100421_1.83064976240883,10
20250215,Orange4,748,20240717,Male,483,Fmr1_KO-Tsc2_Het,,"",BBN_10-70dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),36,367,0.88671875,0.369369369369369,20250215124844_72.2219981253147_3.28016158669015,10
20250215,Orange5,769,20240802,Male,519,Fmr1_WT-Tsc2_Het,,"",BBN_20-80dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),14,144,0.95,0.181818181818182,20250215135934_183.023006469011_2.62894262182347,10
20250215,Orange6,770,20240802,Male,531,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,3,39,1,0.583333333333333,20250215135936_359.556005895138_3.94905700298551,10
20250215,Blue1,744,20240717,Male,480,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),47,472,0.984848484848485,0.0633802816901408,20250215150515_137.318999692798_1.23126940729277,10
20250215,Blue2,749,20240717,Male,539,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_1catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,32,325,0.986301369863014,0.242424242424242,20250215150517_97.1290044486523_1.39943963071238,10
20250215,Lime6,771,20240802,Male,510,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,44,441,0.98705501618123,0.212121212121212,20250215150518_204.185001924634_1.58146087915911,10
20250215,Purple6,775,20240802,Male,507,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),40,409,0.996515679442509,0.172131147540984,20250215150518_187.109003216028_2.92041088997041,10
20250217,Orange1,745,20240717,Male,488,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_8s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,31,314,1,0.319148936170213,20250217110956_174.410993233323_1.08375632790535,10
20250217,Orange2,746,20240717,Male,438,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),25,254,0.932584269662921,0.289473684210526,20250217110957_548.507998511195_2.73292357466897,10
20250217,Lime1,772,20240802,Male,505,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,36,365,1,0.073394495412844,20250217121056_62.4340005218983_1.70099473969477,10
20250217,Lime2,774,20240802,Male,504,Fmr1_WT-Tsc2_WT,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),25,256,1,0.12987012987013,20250217121057_98.1040041893721_2.0091795426002,10
20250217,Orange5,769,20240802,Male,524,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),42,421,0.989830508474576,0.103174603174603,20250217131024_51.360996812582_1.56938167411676,10
20250217,Orange6,770,20240802,Male,540,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,28,285,1,0.162790697674419,20250217131027_45.7079999148846_2.7401257330372,10
20250217,Blue1,744,20240717,Male,490,Fmr1_KO-Tsc2_WT,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),43,437,0.90228013029316,0.0461538461538462,20250217141116_71.0040003061295_1.17217716629135,10
20250217,Blue2,749,20240717,Male,543,Fmr1_WT-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_1catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,31,318,0.996503496503496,0.53125,20250217141118_47.8639930486679_1.15872441820462,10
20250217,Lime6,771,20240802,Male,520,Fmr1_WT-Tsc2_Het,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,37,371,1,0.117117117117117,20250217141122_84.3779973685741_1.53180399996628,10
20250217,Purple6,775,20240802,Male,512,Fmr1_KO-Tsc2_Het,,"",BBN_30-90dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),34,348,1,0.190476190476191,20250217141123_55.9529956430197_1.18684741053629,10
20250218,Orange1,745,20240717,Male,492,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_0.5-1.5s_3catch_12s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,11,114,1,0.294117647058823,20250218111436_172.143001109362_1.11334195605143,10
20250218,Orange2,746,20240717,Male,452,Fmr1_WT-Tsc2_Het,,"",BBN_25-85dB_50ms_12s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),8,87,0.967213114754098,0.384615384615385,20250218111436_1510.9349951148_1.37244369331302,10
20250218,Lime1,772,20240802,Male,507,Fmr1_KO-Tsc2_Het,,"",BBN_60dB_3catch_4s_TR500ms,FXS x TSC,BBN,Training,None,BBN,Training - BBN,33,336,0.995762711864407,0.09,20250218122026_213.675998523831_1.2667159292599,10
20250218,Lime2,774,20240802,Male,500,Fmr1_WT-Tsc2_WT,,"",BBN_40-70dB_300ms_4s,FXS x TSC,BBN,Training,None,BBN,BBN (Standard),17,177,1,0.0566037735849057,20250218122027_309.708992019296_3.78242563571999,10
20250218,Orange3,747,20240717,Male,527,Fmr1_WT-Tsc2_WT,,"",BBN_25-85dB_300ms_4s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),32,323,1,0.104166666666667,20250218122023_27.2790011018515_1.58356701534199,10
20250218,Orange4,748,20240717,Male,510,Fmr1_KO-Tsc2_Het,,"",BBN_25-85dB_300ms_12s,FXS x TSC,BBN,Baseline,Recheck,BBN,BBN (Standard),31,315,0.986363636363636,0.126315789473684,20250218122024_133.447002992034_1.93037315186638,10
20250218,Orange5,769,20240802,Male,527,Fmr1_WT-Tsc2_Het,,"",BBN_15-75dB_300ms_4s,FXS x TSC,BBN,Baseline,None,BBN,BBN (Standard),29,294,0.902912621359223,0.363636363636364,20250218132207_128.418001905084_3.74794245768906,10
20250218,Orange6,770,20240802,Male,523,Fmr1_KO-Tsc2_WT,,"",BBN_60dB_3catch_4s,FXS x TSC,BBN,Training,None,BBN,Training - BBN,3,35,1,0.3,20250218132210_195.851995423436_3.72887476787504,10
